id,terrestrial_date,sol,ls,month,min_temp,pressure,average_temp,average_pressure
703,2014-09-28,7,203,7,-75.0,814.0,-72.28169014084507,795.1056338028169
706,2014-09-29,7,204,7,-78.0,817.0,-72.28169014084507,795.1056338028169
707,2014-09-30,7,205,7,-73.0,821.0,-72.28169014084507,795.1056338028169
708,2014-10-01,7,205,7,-73.0,820.0,-72.28169014084507,795.1056338028169
709,2014-10-02,7,206,7,-70.0,824.0,-72.28169014084507,795.1056338028169
710,2014-10-03,7,206,7,-71.0,824.0,-72.28169014084507,795.1056338028169
712,2014-10-04,7,207,7,-73.0,826.0,-72.28169014084507,795.1056338028169
711,2014-10-05,7,208,7,-73.0,829.0,-72.28169014084507,795.1056338028169
713,2014-10-06,7,208,7,-70.0,829.0,-72.28169014084507,795.1056338028169
714,2014-10-07,7,209,7,-71.0,836.0,-72.28169014084507,795.1056338028169
715,2014-10-08,8,210,8,-71.0,835.0,-68.38297872340425,873.8297872340426
716,2014-10-09,8,210,8,-70.0,838.0,-68.38297872340425,873.8297872340426
719,2014-10-10,8,211,8,-73.0,838.0,-68.38297872340425,873.8297872340426
717,2014-10-11,8,211,8,-71.0,838.0,-68.38297872340425,873.8297872340426
718,2014-10-12,8,212,8,-72.0,841.0,-68.38297872340425,873.8297872340426
720,2014-10-13,8,213,8,-72.0,841.0,-68.38297872340425,873.8297872340426
721,2014-10-14,8,213,8,-70.0,846.0,-68.38297872340425,873.8297872340426
722,2014-10-15,8,214,8,-71.0,845.0,-68.38297872340425,873.8297872340426
723,2014-10-16,8,215,8,-72.0,852.0,-68.38297872340425,873.8297872340426
725,2014-10-17,8,215,8,-74.0,849.0,-68.38297872340425,873.8297872340426
724,2014-10-18,8,216,8,-71.0,854.0,-68.38297872340425,873.8297872340426
727,2014-10-19,8,216,8,-69.0,853.0,-68.38297872340425,873.8297872340426
726,2014-10-20,8,217,8,-69.0,857.0,-68.38297872340425,873.8297872340426
728,2014-10-21,8,218,8,-74.0,858.0,-68.38297872340425,873.8297872340426
729,2014-10-22,8,218,8,-74.0,861.0,-68.38297872340425,873.8297872340426
732,2014-10-23,8,219,8,-73.0,860.0,-68.38297872340425,873.8297872340426
731,2014-10-24,8,220,8,-68.0,862.0,-68.38297872340425,873.8297872340426
730,2014-10-25,8,220,8,-68.0,862.0,-68.38297872340425,873.8297872340426
733,2014-10-26,8,221,8,-68.0,864.0,-68.38297872340425,873.8297872340426
734,2014-10-27,8,222,8,-70.0,867.0,-68.38297872340425,873.8297872340426
735,2014-10-28,8,222,8,-71.0,873.0,-68.38297872340425,873.8297872340426
736,2014-10-29,8,223,8,-71.0,877.0,-68.38297872340425,873.8297872340426
739,2014-10-30,8,223,8,-68.0,874.0,-68.38297872340425,873.8297872340426
738,2014-10-31,8,224,8,-68.0,875.0,-68.38297872340425,873.8297872340426
737,2014-11-01,8,225,8,-65.0,877.0,-68.38297872340425,873.8297872340426
740,2014-11-03,8,225,8,-65.0,879.0,-68.38297872340425,873.8297872340426
741,2014-11-04,8,226,8,-67.0,883.0,-68.38297872340425,873.8297872340426
743,2014-11-05,8,227,8,-70.0,884.0,-68.38297872340425,873.8297872340426
742,2014-11-06,8,227,8,-67.0,884.0,-68.38297872340425,873.8297872340426
746,2014-11-07,8,228,8,-70.0,884.0,-68.38297872340425,873.8297872340426
745,2014-11-08,8,229,8,-69.0,887.0,-68.38297872340425,873.8297872340426
744,2014-11-09,8,229,8,-69.0,888.0,-68.38297872340425,873.8297872340426
747,2014-11-10,8,230,8,-73.0,891.0,-68.38297872340425,873.8297872340426
748,2014-11-11,8,231,8,-70.0,893.0,-68.38297872340425,873.8297872340426
750,2014-11-12,8,231,8,-69.0,893.0,-68.38297872340425,873.8297872340426
749,2014-11-13,8,232,8,-71.0,892.0,-68.38297872340425,873.8297872340426
752,2014-11-14,8,232,8,-67.0,893.0,-68.38297872340425,873.8297872340426
753,2014-11-15,8,233,8,-70.0,895.0,-68.38297872340425,873.8297872340426
751,2014-11-16,8,234,8,-69.0,897.0,-68.38297872340425,873.8297872340426
754,2014-11-17,8,234,8,-71.0,900.0,-68.38297872340425,873.8297872340426
755,2014-11-18,8,235,8,-75.0,902.0,-68.38297872340425,873.8297872340426
756,2014-11-19,8,236,8,-67.0,904.0,-68.38297872340425,873.8297872340426
757,2014-11-20,8,236,8,-68.0,902.0,-68.38297872340425,873.8297872340426
759,2014-11-21,8,237,8,-69.0,905.0,-68.38297872340425,873.8297872340426
758,2014-11-22,8,238,8,-74.0,909.0,-68.38297872340425,873.8297872340426
761,2014-11-23,8,238,8,-69.0,913.0,-68.38297872340425,873.8297872340426
760,2014-11-24,8,239,8,-68.0,914.0,-68.38297872340425,873.8297872340426
763,2014-11-25,9,240,9,-71.0,913.0,-69.17164179104478,913.3059701492538
765,2014-11-26,9,240,9,-68.0,910.0,-69.17164179104478,913.3059701492538
762,2014-11-27,9,241,9,-68.0,910.0,-69.17164179104478,913.3059701492538
764,2014-11-28,9,242,9,-71.0,911.0,-69.17164179104478,913.3059701492538
766,2014-11-29,9,242,9,-69.0,912.0,-69.17164179104478,913.3059701492538
768,2014-11-30,9,243,9,-67.0,914.0,-69.17164179104478,913.3059701492538
767,2014-12-01,9,243,9,-67.0,914.0,-69.17164179104478,913.3059701492538
770,2014-12-02,9,244,9,-68.0,914.0,-69.17164179104478,913.3059701492538
769,2014-12-03,9,245,9,-68.0,911.0,-69.17164179104478,913.3059701492538
771,2014-12-04,9,245,9,-71.0,914.0,-69.17164179104478,913.3059701492538
773,2014-12-05,9,246,9,-71.0,914.0,-69.17164179104478,913.3059701492538
772,2014-12-06,9,247,9,-68.0,918.0,-69.17164179104478,913.3059701492538
774,2014-12-07,9,247,9,-68.0,920.0,-69.17164179104478,913.3059701492538
775,2014-12-08,9,248,9,-68.0,924.0,-69.17164179104478,913.3059701492538
776,2014-12-09,9,249,9,-69.0,923.0,-69.17164179104478,913.3059701492538
777,2014-12-11,9,249,9,-68.0,918.0,-69.17164179104478,913.3059701492538
780,2014-12-12,9,250,9,-69.0,917.0,-69.17164179104478,913.3059701492538
778,2014-12-13,9,251,9,-69.0,916.0,-69.17164179104478,913.3059701492538
779,2014-12-14,9,251,9,-69.0,916.0,-69.17164179104478,913.3059701492538
782,2014-12-15,9,252,9,-69.0,917.0,-69.17164179104478,913.3059701492538
781,2014-12-16,9,253,9,-70.0,917.0,-69.17164179104478,913.3059701492538
783,2014-12-17,9,253,9,-74.0,913.0,-69.17164179104478,913.3059701492538
784,2014-12-18,9,254,9,-75.0,914.0,-69.17164179104478,913.3059701492538
790,2014-12-19,9,255,9,-69.0,914.0,-69.17164179104478,913.3059701492538
793,2014-12-20,9,255,9,-69.0,916.0,-69.17164179104478,913.3059701492538
788,2014-12-21,9,256,9,-68.0,917.0,-69.17164179104478,913.3059701492538
786,2014-12-22,9,257,9,-73.0,920.0,-69.17164179104478,913.3059701492538
785,2014-12-23,9,257,9,-74.0,925.0,-69.17164179104478,913.3059701492538
791,2014-12-24,9,258,9,-69.0,918.0,-69.17164179104478,913.3059701492538
792,2014-12-25,9,258,9,-69.0,918.0,-69.17164179104478,913.3059701492538
787,2014-12-26,9,259,9,-69.0,918.0,-69.17164179104478,913.3059701492538
789,2014-12-27,9,260,9,-68.0,918.0,-69.17164179104478,913.3059701492538
794,2014-12-28,9,260,9,-68.0,919.0,-69.17164179104478,913.3059701492538
797,2014-12-29,9,261,9,-73.0,916.0,-69.17164179104478,913.3059701492538
796,2014-12-30,9,262,9,-67.0,913.0,-69.17164179104478,913.3059701492538
798,2014-12-31,9,262,9,-66.0,910.0,-69.17164179104478,913.3059701492538
799,2015-01-01,9,263,9,-69.0,912.0,-69.17164179104478,913.3059701492538
795,2015-01-02,9,264,9,-68.0,912.0,-69.17164179104478,913.3059701492538
801,2015-01-03,9,264,9,-76.0,911.0,-69.17164179104478,913.3059701492538
800,2015-01-04,9,265,9,-73.0,913.0,-69.17164179104478,913.3059701492538
802,2015-01-05,9,266,9,-72.0,915.0,-69.17164179104478,913.3059701492538
803,2015-01-06,9,266,9,-69.0,916.0,-69.17164179104478,913.3059701492538
804,2015-01-07,9,267,9,-70.0,917.0,-69.17164179104478,913.3059701492538
807,2015-01-08,9,268,9,-70.0,917.0,-69.17164179104478,913.3059701492538
805,2015-01-09,9,268,9,-72.0,916.0,-69.17164179104478,913.3059701492538
806,2015-01-10,9,269,9,-70.0,914.0,-69.17164179104478,913.3059701492538
808,2015-01-11,10,270,10,-70.0,913.0,-71.98214285714286,887.3125
809,2015-01-12,10,270,10,-71.0,911.0,-71.98214285714286,887.3125
810,2015-01-13,10,271,10,-71.0,910.0,-71.98214285714286,887.3125
811,2015-01-14,10,271,10,-71.0,908.0,-71.98214285714286,887.3125
812,2015-01-15,10,272,10,-72.0,906.0,-71.98214285714286,887.3125
813,2015-01-17,10,273,10,-74.0,909.0,-71.98214285714286,887.3125
814,2015-01-18,10,273,10,-70.0,903.0,-71.98214285714286,887.3125
815,2015-01-19,10,274,10,-72.0,902.0,-71.98214285714286,887.3125
817,2015-01-28,10,280,10,-73.0,899.0,-71.98214285714286,887.3125
818,2015-01-29,10,280,10,-76.0,901.0,-71.98214285714286,887.3125
820,2015-01-30,10,281,10,-74.0,897.0,-71.98214285714286,887.3125
821,2015-01-31,10,282,10,-71.0,897.0,-71.98214285714286,887.3125
819,2015-02-01,10,282,10,-71.0,895.0,-71.98214285714286,887.3125
823,2015-02-02,10,283,10,-73.0,894.0,-71.98214285714286,887.3125
822,2015-02-03,10,284,10,-73.0,897.0,-71.98214285714286,887.3125
824,2015-02-04,10,284,10,-70.0,896.0,-71.98214285714286,887.3125
825,2015-02-05,10,285,10,-70.0,895.0,-71.98214285714286,887.3125
826,2015-02-06,10,286,10,-72.0,892.0,-71.98214285714286,887.3125
827,2015-02-07,10,286,10,-72.0,892.0,-71.98214285714286,887.3125
828,2015-02-08,10,287,10,-71.0,892.0,-71.98214285714286,887.3125
829,2015-02-09,10,287,10,-72.0,890.0,-71.98214285714286,887.3125
830,2015-02-10,10,288,10,-75.0,891.0,-71.98214285714286,887.3125
831,2015-02-11,10,289,10,-72.0,889.0,-71.98214285714286,887.3125
833,2015-02-12,10,289,10,-70.0,888.0,-71.98214285714286,887.3125
832,2015-02-13,10,290,10,-72.0,884.0,-71.98214285714286,887.3125
834,2015-02-14,10,291,10,-72.0,883.0,-71.98214285714286,887.3125
835,2015-02-15,10,291,10,-75.0,881.0,-71.98214285714286,887.3125
836,2015-02-16,10,292,10,-70.0,883.0,-71.98214285714286,887.3125
837,2015-02-17,10,292,10,-71.0,885.0,-71.98214285714286,887.3125
838,2015-02-18,10,293,10,-68.0,883.0,-71.98214285714286,887.3125
839,2015-02-19,10,294,10,-71.0,882.0,-71.98214285714286,887.3125
841,2015-02-20,10,294,10,-71.0,878.0,-71.98214285714286,887.3125
840,2015-02-21,10,295,10,-71.0,880.0,-71.98214285714286,887.3125
843,2015-02-22,10,296,10,-76.0,878.0,-71.98214285714286,887.3125
842,2015-02-24,10,296,10,-75.0,879.0,-71.98214285714286,887.3125
844,2015-02-25,10,297,10,-71.0,883.0,-71.98214285714286,887.3125
845,2015-02-26,10,297,10,-70.0,878.0,-71.98214285714286,887.3125
847,2015-02-27,10,298,10,-73.0,878.0,-71.98214285714286,887.3125
846,2015-02-28,10,299,10,-70.0,874.0,-71.98214285714286,887.3125
849,2015-03-01,10,299,10,-75.0,875.0,-71.98214285714286,887.3125
848,2015-03-02,11,300,11,-71.0,871.0,-71.98550724637681,857.0144927536232
850,2015-03-03,11,300,11,-71.0,874.0,-71.98550724637681,857.0144927536232
851,2015-03-04,11,301,11,-71.0,878.0,-71.98550724637681,857.0144927536232
852,2015-03-05,11,302,11,-71.0,872.0,-71.98550724637681,857.0144927536232
854,2015-03-06,11,302,11,-76.0,871.0,-71.98550724637681,857.0144927536232
853,2015-03-07,11,303,11,-71.0,867.0,-71.98550724637681,857.0144927536232
855,2015-03-08,11,304,11,-74.0,870.0,-71.98550724637681,857.0144927536232
856,2015-03-09,11,304,11,-72.0,868.0,-71.98550724637681,857.0144927536232
857,2015-03-10,11,305,11,-70.0,867.0,-71.98550724637681,857.0144927536232
858,2015-03-11,11,305,11,-73.0,870.0,-71.98550724637681,857.0144927536232
859,2015-03-12,11,306,11,-72.0,867.0,-71.98550724637681,857.0144927536232
861,2015-03-13,11,307,11,-74.0,867.0,-71.98550724637681,857.0144927536232
860,2015-03-14,11,307,11,-71.0,862.0,-71.98550724637681,857.0144927536232
862,2015-03-15,11,308,11,-76.0,864.0,-71.98550724637681,857.0144927536232
863,2015-03-16,11,308,11,-76.0,862.0,-71.98550724637681,857.0144927536232
864,2015-03-17,11,309,11,-72.0,862.0,-71.98550724637681,857.0144927536232
865,2015-03-18,11,310,11,-75.0,866.0,-71.98550724637681,857.0144927536232
868,2015-03-19,11,310,11,-75.0,865.0,-71.98550724637681,857.0144927536232
867,2015-03-20,11,311,11,-69.0,864.0,-71.98550724637681,857.0144927536232
866,2015-03-21,11,311,11,-71.0,859.0,-71.98550724637681,857.0144927536232
869,2015-03-22,11,312,11,-71.0,863.0,-71.98550724637681,857.0144927536232
870,2015-03-23,11,313,11,-73.0,858.0,-71.98550724637681,857.0144927536232
872,2015-03-24,11,313,11,-75.0,862.0,-71.98550724637681,857.0144927536232
871,2015-03-25,11,314,11,-72.0,865.0,-71.98550724637681,857.0144927536232
874,2015-03-26,11,314,11,-73.0,863.0,-71.98550724637681,857.0144927536232
876,2015-03-29,11,316,11,-73.0,861.0,-71.98550724637681,857.0144927536232
875,2015-03-30,11,317,11,-74.0,857.0,-71.98550724637681,857.0144927536232
880,2015-03-31,11,317,11,-74.0,857.0,-71.98550724637681,857.0144927536232
877,2015-04-02,11,318,11,-73.0,854.0,-71.98550724637681,857.0144927536232
878,2015-04-03,11,318,11,-70.0,852.0,-71.98550724637681,857.0144927536232
881,2015-04-04,11,319,11,-72.0,851.0,-71.98550724637681,857.0144927536232
879,2015-04-05,11,320,11,-77.0,850.0,-71.98550724637681,857.0144927536232
882,2015-04-06,11,320,11,-70.0,853.0,-71.98550724637681,857.0144927536232
883,2015-04-07,11,321,11,-73.0,854.0,-71.98550724637681,857.0144927536232
884,2015-04-08,11,321,11,-72.0,851.0,-71.98550724637681,857.0144927536232
885,2015-04-09,11,322,11,-73.0,850.0,-71.98550724637681,857.0144927536232
888,2015-04-10,11,323,11,-75.0,849.0,-71.98550724637681,857.0144927536232
886,2015-04-11,11,323,11,-69.0,847.0,-71.98550724637681,857.0144927536232
887,2015-04-12,11,324,11,-71.0,847.0,-71.98550724637681,857.0144927536232
889,2015-04-13,11,324,11,-73.0,847.0,-71.98550724637681,857.0144927536232
892,2015-04-17,11,327,11,-74.0,848.0,-71.98550724637681,857.0144927536232
891,2015-04-18,11,327,11,-78.0,846.0,-71.98550724637681,857.0144927536232
893,2015-04-19,11,328,11,-76.0,846.0,-71.98550724637681,857.0144927536232
895,2015-04-20,11,328,11,-71.0,849.0,-71.98550724637681,857.0144927536232
894,2015-04-21,11,329,11,-73.0,845.0,-71.98550724637681,857.0144927536232
896,2015-04-22,11,329,11,-71.0,850.0,-71.98550724637681,857.0144927536232
897,2015-04-23,12,330,12,-72.0,847.0,-74.45180722891567,842.156626506024
898,2015-04-24,12,331,12,-75.0,847.0,-74.45180722891567,842.156626506024
900,2015-04-25,12,331,12,-73.0,850.0,-74.45180722891567,842.156626506024
899,2015-04-26,12,332,12,-74.0,844.0,-74.45180722891567,842.156626506024
901,2015-04-27,12,332,12,-71.0,848.0,-74.45180722891567,842.156626506024
902,2015-04-28,12,333,12,-72.0,844.0,-74.45180722891567,842.156626506024
903,2015-04-29,12,333,12,-71.0,849.0,-74.45180722891567,842.156626506024
906,2015-04-30,12,334,12,-71.0,848.0,-74.45180722891567,842.156626506024
904,2015-05-01,12,334,12,-73.0,847.0,-74.45180722891567,842.156626506024
905,2015-05-02,12,335,12,-72.0,844.0,-74.45180722891567,842.156626506024
907,2015-05-03,12,336,12,-73.0,842.0,-74.45180722891567,842.156626506024
908,2015-05-04,12,336,12,-73.0,843.0,-74.45180722891567,842.156626506024
909,2015-05-05,12,337,12,-75.0,842.0,-74.45180722891567,842.156626506024
910,2015-05-06,12,337,12,-75.0,841.0,-74.45180722891567,842.156626506024
913,2015-05-07,12,338,12,-73.0,842.0,-74.45180722891567,842.156626506024
912,2015-05-09,12,338,12,-79.0,841.0,-74.45180722891567,842.156626506024
911,2015-05-10,12,339,12,-73.0,840.0,-74.45180722891567,842.156626506024
914,2015-05-11,12,339,12,-73.0,841.0,-74.45180722891567,842.156626506024
917,2015-05-12,12,340,12,-74.0,840.0,-74.45180722891567,842.156626506024
916,2015-05-13,12,340,12,-76.0,840.0,-74.45180722891567,842.156626506024
915,2015-05-14,12,341,12,-74.0,840.0,-74.45180722891567,842.156626506024
918,2015-05-15,12,342,12,-78.0,840.0,-74.45180722891567,842.156626506024
919,2015-05-16,12,342,12,-74.0,840.0,-74.45180722891567,842.156626506024
920,2015-05-17,12,343,12,-74.0,839.0,-74.45180722891567,842.156626506024
922,2015-05-18,12,343,12,-75.0,840.0,-74.45180722891567,842.156626506024
921,2015-05-19,12,344,12,-74.0,841.0,-74.45180722891567,842.156626506024
923,2015-05-20,12,344,12,-76.0,839.0,-74.45180722891567,842.156626506024
926,2015-05-21,12,345,12,-73.0,840.0,-74.45180722891567,842.156626506024
924,2015-05-22,12,345,12,-73.0,842.0,-74.45180722891567,842.156626506024
927,2015-05-23,12,346,12,-73.0,840.0,-74.45180722891567,842.156626506024
925,2015-05-24,12,346,12,-79.0,842.0,-74.45180722891567,842.156626506024
929,2015-05-25,12,347,12,-74.0,842.0,-74.45180722891567,842.156626506024
928,2015-05-26,12,348,12,-72.0,842.0,-74.45180722891567,842.156626506024
930,2015-05-27,12,348,12,-74.0,843.0,-74.45180722891567,842.156626506024
931,2015-05-28,12,349,12,-73.0,842.0,-74.45180722891567,842.156626506024
932,2015-05-30,12,350,12,-74.0,841.0,-74.45180722891567,842.156626506024
933,2015-05-31,12,350,12,-79.0,843.0,-74.45180722891567,842.156626506024
936,2015-06-01,12,351,12,-77.0,844.0,-74.45180722891567,842.156626506024
934,2015-06-02,12,351,12,-74.0,843.0,-74.45180722891567,842.156626506024
935,2015-06-03,12,352,12,-74.0,842.0,-74.45180722891567,842.156626506024
939,2015-06-04,12,352,12,-75.0,843.0,-74.45180722891567,842.156626506024
941,2015-06-05,12,353,12,-78.0,844.0,-74.45180722891567,842.156626506024
937,2015-06-06,12,353,12,-79.0,845.0,-74.45180722891567,842.156626506024
940,2015-06-07,12,354,12,-79.0,844.0,-74.45180722891567,842.156626506024
946,2015-06-08,12,354,12,-75.0,845.0,-74.45180722891567,842.156626506024
947,2015-06-09,12,355,12,-74.0,846.0,-74.45180722891567,842.156626506024
948,2015-06-10,12,355,12,-78.0,845.0,-74.45180722891567,842.156626506024
949,2015-06-11,12,356,12,-81.0,846.0,-74.45180722891567,842.156626506024
953,2015-06-12,12,356,12,-80.0,846.0,-74.45180722891567,842.156626506024
950,2015-06-13,12,357,12,-77.0,846.0,-74.45180722891567,842.156626506024
951,2015-06-14,12,357,12,-75.0,847.0,-74.45180722891567,842.156626506024
952,2015-06-16,12,358,12,-76.0,847.0,-74.45180722891567,842.156626506024
955,2015-06-17,12,359,12,-78.0,850.0,-74.45180722891567,842.156626506024
956,2015-06-18,12,359,12,-79.0,850.0,-74.45180722891567,842.156626506024
954,2015-06-19,1,0,1,-81.0,849.0,-77.16091954022988,862.4885057471264
938,2015-06-20,1,0,1,-63.0,832.0,-77.16091954022988,862.4885057471264
942,2015-06-21,1,1,1,-76.0,850.0,-77.16091954022988,862.4885057471264
944,2015-06-22,1,1,1,-75.0,852.0,-77.16091954022988,862.4885057471264
943,2015-06-23,1,2,1,-76.0,851.0,-77.16091954022988,862.4885057471264
945,2015-06-24,1,2,1,-76.0,851.0,-77.16091954022988,862.4885057471264
958,2015-06-25,1,3,1,-74.0,851.0,-77.16091954022988,862.4885057471264
957,2015-06-26,1,3,1,-78.0,851.0,-77.16091954022988,862.4885057471264
960,2015-06-28,1,4,1,-75.0,853.0,-77.16091954022988,862.4885057471264
959,2015-06-29,1,5,1,-75.0,856.0,-77.16091954022988,862.4885057471264
961,2015-06-30,1,5,1,-77.0,855.0,-77.16091954022988,862.4885057471264
963,2015-07-01,1,6,1,-76.0,854.0,-77.16091954022988,862.4885057471264
962,2015-07-02,1,6,1,-74.0,854.0,-77.16091954022988,862.4885057471264
965,2015-07-03,1,7,1,-77.0,856.0,-77.16091954022988,862.4885057471264
964,2015-07-04,1,7,1,-76.0,859.0,-77.16091954022988,862.4885057471264
966,2015-07-05,1,8,1,-77.0,857.0,-77.16091954022988,862.4885057471264
967,2015-07-06,1,8,1,-76.0,856.0,-77.16091954022988,862.4885057471264
968,2015-07-07,1,9,1,-80.0,856.0,-77.16091954022988,862.4885057471264
969,2015-07-08,1,9,1,-76.0,858.0,-77.16091954022988,862.4885057471264
970,2015-07-09,1,10,1,-77.0,857.0,-77.16091954022988,862.4885057471264
972,2015-07-10,1,10,1,-77.0,858.0,-77.16091954022988,862.4885057471264
971,2015-07-11,1,11,1,-77.0,859.0,-77.16091954022988,862.4885057471264
973,2015-07-12,1,11,1,-76.0,859.0,-77.16091954022988,862.4885057471264
974,2015-07-13,1,12,1,-77.0,860.0,-77.16091954022988,862.4885057471264
975,2015-07-14,1,12,1,-79.0,860.0,-77.16091954022988,862.4885057471264
978,2015-07-15,1,13,1,-80.0,861.0,-77.16091954022988,862.4885057471264
979,2015-07-16,1,13,1,-77.0,862.0,-77.16091954022988,862.4885057471264
977,2015-07-17,1,14,1,-77.0,863.0,-77.16091954022988,862.4885057471264
976,2015-07-18,1,14,1,-78.0,864.0,-77.16091954022988,862.4885057471264
980,2015-07-19,1,15,1,-75.0,864.0,-77.16091954022988,862.4885057471264
981,2015-07-20,1,15,1,-76.0,863.0,-77.16091954022988,862.4885057471264
983,2015-07-21,1,16,1,-76.0,864.0,-77.16091954022988,862.4885057471264
982,2015-07-23,1,16,1,-78.0,865.0,-77.16091954022988,862.4885057471264
984,2015-07-24,1,17,1,-79.0,865.0,-77.16091954022988,862.4885057471264
985,2015-07-25,1,17,1,-77.0,867.0,-77.16091954022988,862.4885057471264
987,2015-07-26,1,17,1,-77.0,868.0,-77.16091954022988,862.4885057471264
986,2015-07-27,1,18,1,-76.0,868.0,-77.16091954022988,862.4885057471264
988,2015-07-28,1,18,1,-78.0,867.0,-77.16091954022988,862.4885057471264
989,2015-07-29,1,19,1,-78.0,868.0,-77.16091954022988,862.4885057471264
990,2015-07-30,1,19,1,-78.0,870.0,-77.16091954022988,862.4885057471264
992,2015-07-31,1,20,1,-78.0,870.0,-77.16091954022988,862.4885057471264
993,2015-08-01,1,20,1,-77.0,871.0,-77.16091954022988,862.4885057471264
991,2015-08-02,1,21,1,-77.0,871.0,-77.16091954022988,862.4885057471264
994,2015-08-03,1,21,1,-79.0,871.0,-77.16091954022988,862.4885057471264
996,2015-08-04,1,22,1,-77.0,871.0,-77.16091954022988,862.4885057471264
995,2015-08-05,1,22,1,-78.0,873.0,-77.16091954022988,862.4885057471264
997,2015-08-06,1,23,1,-78.0,875.0,-77.16091954022988,862.4885057471264
998,2015-08-07,1,23,1,-79.0,875.0,-77.16091954022988,862.4885057471264
1000,2015-08-08,1,24,1,-76.0,874.0,-77.16091954022988,862.4885057471264
999,2015-08-09,1,24,1,-77.0,876.0,-77.16091954022988,862.4885057471264
1001,2015-08-10,1,25,1,-80.0,877.0,-77.16091954022988,862.4885057471264
1002,2015-08-11,1,25,1,-78.0,878.0,-77.16091954022988,862.4885057471264
1003,2015-08-12,1,26,1,-78.0,879.0,-77.16091954022988,862.4885057471264
1004,2015-08-13,1,26,1,-82.0,879.0,-77.16091954022988,862.4885057471264
1005,2015-08-14,1,27,1,-77.0,878.0,-77.16091954022988,862.4885057471264
1006,2015-08-15,1,27,1,-77.0,879.0,-77.16091954022988,862.4885057471264
1007,2015-08-16,1,28,1,-81.0,880.0,-77.16091954022988,862.4885057471264
1008,2015-08-17,1,28,1,-79.0,880.0,-77.16091954022988,862.4885057471264
1009,2015-08-18,1,29,1,-80.0,881.0,-77.16091954022988,862.4885057471264
1010,2015-08-19,1,29,1,-80.0,882.0,-77.16091954022988,862.4885057471264
1013,2015-08-20,1,29,1,-77.0,882.0,-77.16091954022988,862.4885057471264
1011,2015-08-21,2,30,2,-77.0,882.0,-79.93258426966293,889.4550561797753
1012,2015-08-22,2,30,2,-79.0,882.0,-79.93258426966293,889.4550561797753
1014,2015-08-23,2,31,2,-80.0,883.0,-79.93258426966293,889.4550561797753
1015,2015-08-24,2,31,2,-78.0,885.0,-79.93258426966293,889.4550561797753
1017,2015-08-25,2,32,2,-79.0,886.0,-79.93258426966293,889.4550561797753
1016,2015-08-26,2,32,2,-77.0,885.0,-79.93258426966293,889.4550561797753
1019,2015-08-27,2,33,2,-78.0,885.0,-79.93258426966293,889.4550561797753
1020,2015-08-29,2,33,2,-77.0,885.0,-79.93258426966293,889.4550561797753
1018,2015-08-30,2,34,2,-76.0,885.0,-79.93258426966293,889.4550561797753
1021,2015-08-31,2,34,2,-78.0,886.0,-79.93258426966293,889.4550561797753
1022,2015-09-01,2,35,2,-77.0,886.0,-79.93258426966293,889.4550561797753
1023,2015-09-02,2,35,2,-79.0,886.0,-79.93258426966293,889.4550561797753
1024,2015-09-03,2,36,2,-77.0,887.0,-79.93258426966293,889.4550561797753
1026,2015-09-04,2,36,2,-80.0,888.0,-79.93258426966293,889.4550561797753
1027,2015-09-05,2,36,2,-79.0,888.0,-79.93258426966293,889.4550561797753
1025,2015-09-06,2,37,2,-79.0,888.0,-79.93258426966293,889.4550561797753
1028,2015-09-07,2,37,2,-78.0,889.0,-79.93258426966293,889.4550561797753
1029,2015-09-08,2,38,2,-77.0,890.0,-79.93258426966293,889.4550561797753
1030,2015-09-09,2,38,2,-78.0,891.0,-79.93258426966293,889.4550561797753
1031,2015-09-10,2,39,2,-79.0,890.0,-79.93258426966293,889.4550561797753
1034,2015-09-11,2,39,2,-80.0,891.0,-79.93258426966293,889.4550561797753
1032,2015-09-12,2,40,2,-84.0,892.0,-79.93258426966293,889.4550561797753
1033,2015-09-13,2,40,2,-81.0,893.0,-79.93258426966293,889.4550561797753
1035,2015-09-14,2,41,2,-79.0,893.0,-79.93258426966293,889.4550561797753
1036,2015-09-15,2,41,2,-78.0,892.0,-79.93258426966293,889.4550561797753
1037,2015-09-16,2,42,2,-82.0,893.0,-79.93258426966293,889.4550561797753
1040,2015-09-17,2,42,2,-79.0,893.0,-79.93258426966293,889.4550561797753
1038,2015-09-18,2,42,2,-78.0,895.0,-79.93258426966293,889.4550561797753
1039,2015-09-19,2,43,2,-82.0,895.0,-79.93258426966293,889.4550561797753
1041,2015-09-20,2,43,2,-81.0,895.0,-79.93258426966293,889.4550561797753
1042,2015-09-21,2,44,2,-79.0,896.0,-79.93258426966293,889.4550561797753
1043,2015-09-22,2,44,2,-80.0,895.0,-79.93258426966293,889.4550561797753
1044,2015-09-23,2,45,2,-79.0,895.0,-79.93258426966293,889.4550561797753
1045,2015-09-24,2,45,2,-79.0,896.0,-79.93258426966293,889.4550561797753
1047,2015-09-25,2,46,2,-80.0,897.0,-79.93258426966293,889.4550561797753
1046,2015-09-26,2,46,2,-79.0,898.0,-79.93258426966293,889.4550561797753
1048,2015-09-27,2,47,2,-79.0,898.0,-79.93258426966293,889.4550561797753
1049,2015-09-28,2,47,2,-80.0,898.0,-79.93258426966293,889.4550561797753
1050,2015-09-29,2,48,2,-81.0,899.0,-79.93258426966293,889.4550561797753
